# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Apr 13 07:45:07 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.60206 2.1500000954 2.5744106770    2.149  1.364  3.9981  4.351    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.382e-04 6.705e-03 -1.000 1.523e-02 1.361 1.495 1.575 1.585 1.599 1.618 1.658 1.671 1.678
0.0152 0.01508 7.60206 2.2000000477 2.5761635303    2.199  1.404  4.0054  4.350    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.704e-03 7.381e-04 6.705e-03 -1.000 1.527e-02 1.261 1.398 1.499 1.519 1.537 1.560 1.608 1.624 1.633
0.0152 0.01508 7.60206 2.2500000000 2.5778269768    2.249  1.443  4.0125  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.526e-02 1.163 1.305 1.427 1.456 1.478 1.505 1.560 1.579 1.591
0.0152 0.01508 7.60206 2.2999999523 2.5794074535    2.299  1.481  4.0193  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.526e-02 1.068 1.214 1.356 1.394 1.419 1.450 1.512 1.534 1.547
0.0152 0.01508 7.60206 2.4000000954 2.5823426247    2.399  1.554  4.0321  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.523e-02 0.885 1.043 1.224 1.276 1.305 1.342 1.418 1.444 1.461
0.0152 0.01508 7.60206 2.4310631752 2.5831978321    2.430  1.576  4.0359  4.343    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.523e-02 0.831 0.991 1.185 1.240 1.270 1.309 1.390 1.417 1.435
0.0152 0.01508 7.60206 2.5999999046 2.5874414444    2.600  1.691  4.0555  4.336    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.542 0.724 0.979 1.052 1.088 1.136 1.236 1.269 1.292
0.0152 0.01508 7.60206 2.8000001907 2.5917119980    2.800  1.819  4.0766  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.223 0.435 0.757 0.844 0.886 0.941 1.062 1.100 1.129
0.0152 0.01508 7.60206 3.0000000000 2.5953342915    3.000  1.937  4.0956  4.313    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.072 0.172 0.552 0.652 0.697 0.759 0.897 0.940 0.973
0.0152 0.01508 7.60206 3.1898968220 2.5982947350    3.189  2.042  4.1122  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.336 -0.057 0.371 0.480 0.529 0.596 0.749 0.796 0.832
0.0152 0.01508 7.60206 3.2000000477 2.5984411240    3.199  2.048  4.1131  4.300    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.349 -0.069 0.362 0.471 0.521 0.588 0.741 0.788 0.825
0.0152 0.01508 7.60206 3.3552336693 2.6005611420    3.354  2.129  4.1257  4.289    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.553 -0.242 0.222 0.339 0.391 0.462 0.626 0.676 0.715
0.0152 0.01508 7.60206 3.4000000954 2.6011312008    3.398  2.152  4.1293  4.286    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.611 -0.290 0.183 0.302 0.354 0.427 0.593 0.644 0.683
0.0152 0.01508 7.60206 3.5807223320 2.6032671928    3.578  2.242  4.1430  4.274    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.835 -0.479 0.030 0.156 0.212 0.288 0.465 0.519 0.561
0.0152 0.01508 7.60206 3.6000001431 2.6034805775    3.598  2.251  4.1444  4.272    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.858 -0.498 0.014 0.141 0.197 0.273 0.452 0.506 0.548
0.0152 0.01508 7.60206 3.8000001907 2.6055479050    3.798  2.345  4.1585  4.259    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.093 -0.691 -0.146 -0.012 0.047 0.128 0.317 0.374 0.419
0.0152 0.01508 7.60206 4.0000000000 2.6073791981    4.001  2.435  4.1717  4.244    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.317 -0.875 -0.299 -0.159 -0.096 -0.012 0.187 0.247 0.294
0.0152 0.01508 7.60206 4.0123286247 2.6074852943    4.013  2.440  4.1724  4.243    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.330 -0.886 -0.309 -0.167 -0.105 -0.020 0.179 0.239 0.286
0.0152 0.01508 7.60206 4.1999998093 2.6090114117    4.198  2.521  4.1840  4.229    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.531 -1.050 -0.448 -0.300 -0.235 -0.147 0.060 0.123 0.172
0.0152 0.01508 7.60206 4.3812332153 2.6103434563    4.378  2.596  4.1946  4.214    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.719 -1.203 -0.578 -0.425 -0.358 -0.266 -0.052 0.013 0.064
0.0152 0.01508 7.60206 4.4000000954 2.6104743481    4.397  2.603  4.1956  4.212    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.738 -1.218 -0.592 -0.438 -0.370 -0.278 -0.063 0.001 0.053
0.0152 0.01508 7.60206 4.5674972534 2.6115865707    4.565  2.670  4.2047  4.198    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.905 -1.355 -0.710 -0.552 -0.482 -0.387 -0.166 -0.099 -0.046
0.0152 0.01508 7.60206 4.5999999046 2.6117916107    4.598  2.683  4.2063  4.195    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.937 -1.381 -0.733 -0.574 -0.503 -0.408 -0.186 -0.119 -0.065
0.0152 0.01508 7.60206 4.8000001907 2.6129837036    4.798  2.760  4.2163  4.176    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.131 -1.540 -0.873 -0.708 -0.635 -0.537 -0.308 -0.239 -0.184
0.0152 0.01508 7.60206 4.8669867516 2.6133577824    4.865  2.786  4.2195  4.169    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.195 -1.593 -0.919 -0.753 -0.679 -0.580 -0.349 -0.279 -0.224
0.0152 0.01508 7.60206 5.0000000000 2.6140668392    4.999  2.836  4.2256  4.155    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.320 -1.697 -1.011 -0.842 -0.766 -0.665 -0.430 -0.360 -0.303
0.0152 0.01508 7.60206 5.1252746582 2.6146957874    5.125  2.882  4.2312  4.142    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.435 -1.793 -1.096 -0.924 -0.847 -0.745 -0.506 -0.434 -0.376
0.0152 0.01508 7.60206 5.1999998093 2.6150546074    5.200  2.909  4.2343  4.134    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.503 -1.850 -1.148 -0.974 -0.896 -0.792 -0.552 -0.479 -0.421
0.0152 0.01508 7.60206 5.3735346794 2.6158435345    5.374  2.972  4.2414  4.114    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.659 -1.981 -1.265 -1.088 -1.008 -0.902 -0.657 -0.583 -0.523
0.0152 0.01508 7.60206 5.3999996185 2.6159586906    5.401  2.981  4.2424  4.111    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.682 -2.001 -1.284 -1.105 -1.026 -0.920 -0.674 -0.600 -0.540
0.0152 0.01508 7.60206 5.5999994278 2.6167888641    5.601  3.051  4.2496  4.085    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.858 -2.152 -1.421 -1.239 -1.158 -1.049 -0.798 -0.723 -0.662
0.0152 0.01508 7.60206 5.6527266502 2.6169965267    5.654  3.070  4.2513  4.078    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.904 -2.192 -1.458 -1.275 -1.193 -1.084 -0.832 -0.756 -0.694
0.0152 0.01508 7.60206 5.8000001907 2.6175537109    5.801  3.121  4.2559  4.056    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.033 -2.306 -1.563 -1.377 -1.294 -1.184 -0.929 -0.852 -0.790
0.0152 0.01508 7.60206 5.9740772247 2.6181714535    5.975  3.182  4.2608  4.028    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.184 -2.441 -1.688 -1.500 -1.415 -1.303 -1.045 -0.968 -0.904
0.0152 0.01508 7.60206 6.0000000000 2.6182601452    6.000  3.191  4.2615  4.023    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.207 -2.461 -1.707 -1.518 -1.434 -1.322 -1.063 -0.985 -0.922
0.0152 0.01508 7.60206 6.1438760757 2.6187355518    6.144  3.240  4.2649  3.998    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.330 -2.573 -1.813 -1.622 -1.537 -1.423 -1.163 -1.084 -1.020
0.0152 0.01508 7.60206 6.1999998093 2.6189143658    6.200  3.259  4.2660  3.987    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.378 -2.618 -1.855 -1.663 -1.578 -1.464 -1.203 -1.124 -1.060
0.0152 0.01508 7.60206 6.2657346725 2.6191189289    6.265  3.281  4.2673  3.975    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.434 -2.670 -1.904 -1.712 -1.626 -1.512 -1.249 -1.170 -1.106
0.0152 0.01508 7.60206 6.4000000954 2.6195218563    6.399  3.328  4.2692  3.945    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.549 -2.781 -2.011 -1.817 -1.731 -1.616 -1.352 -1.273 -1.208
0.0152 0.01508 7.60206 6.4546546936 2.6196801662    6.453  3.346  4.2699  3.933    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.596 -2.826 -2.054 -1.860 -1.773 -1.659 -1.394 -1.315 -1.250
0.0152 0.01508 7.60206 6.5998740196 2.6200866699    6.598  3.396  4.2709  3.897    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.720 -2.950 -2.174 -1.979 -1.892 -1.777 -1.512 -1.432 -1.367
0.0152 0.01508 7.60206 6.7436037064 2.6204693317    6.740  3.446  4.2711  3.858    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.844 -3.076 -2.298 -2.102 -2.016 -1.901 -1.636 -1.556 -1.490
0.0152 0.01508 7.60206 6.8739538193 2.6208002567    6.870  3.492  4.2700  3.815    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.959 -3.198 -2.420 -2.225 -2.139 -2.024 -1.759 -1.680 -1.614
0.0152 0.01508 7.60206 6.9828104973 2.6210660934    6.978  3.531  4.2680  3.775    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.057 -3.307 -2.531 -2.336 -2.251 -2.137 -1.873 -1.794 -1.729
0.0152 0.01508 7.60206 7.0000000000 2.6211071014    6.996  3.537  4.2675  3.768    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.073 -3.325 -2.549 -2.354 -2.269 -2.155 -1.892 -1.813 -1.748
0.0152 0.01508 7.60206 7.1195931435 2.6213865280    7.116  3.579  4.2642  3.720    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.178 -3.446 -2.673 -2.480 -2.396 -2.283 -2.021 -1.943 -1.878
0.0152 0.01508 7.60206 7.2412462234 2.6216599941    7.238  3.623  4.2588  3.662    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.288 -3.580 -2.814 -2.622 -2.539 -2.429 -2.170 -2.093 -2.029
0.0152 0.01508 7.60206 7.3404130936 2.6218750477    7.338  3.660  4.2526  3.606    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.380 -3.698 -2.941 -2.751 -2.670 -2.562 -2.307 -2.231 -2.168
0.0152 0.01508 7.60206 7.4353075027 2.6220748425    7.433  3.696  4.2455  3.548    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.469 -3.818 -3.070 -2.883 -2.804 -2.698 -2.447 -2.373 -2.312
0.0152 0.01508 7.60206 7.5168824196 2.6222419739    7.515  3.728  4.2381  3.490    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.550 -3.930 -3.193 -3.008 -2.932 -2.828 -2.582 -2.510 -2.449
0.0152 0.01508 7.60206 7.5972595215 2.6224026680    7.596  3.763  4.2312  3.433    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.637 -4.047 -3.318 -3.136 -3.062 -2.961 -2.719 -2.648 -2.589
0.0152 0.01508 7.60206 7.6260690689 2.6224591732    7.625  3.776  4.2299  3.416    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.671 -4.086 -3.359 -3.177 -3.104 -3.003 -2.762 -2.691 -2.632
0.0152 0.01508 7.60206 7.6528515816 2.6225113869    7.652  3.794  4.2360  3.424    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.714 -4.107 -3.369 -3.185 -3.110 -3.007 -2.762 -2.690 -2.630
0.0152 0.01508 7.60206 7.6710534096 2.6225466728    7.670  3.811  4.2467  3.451    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.757 -4.110 -3.354 -3.165 -3.087 -2.981 -2.729 -2.655 -2.592
0.0152 0.01508 7.60206 7.6770739555 2.6225583553    7.677  3.824  4.2573  3.481    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.789 -4.101 -3.329 -3.135 -3.054 -2.944 -2.686 -2.609 -2.545
0.0152 0.01508 7.60206 7.6798748970 2.6225636005    7.679  3.838  4.2678  3.509    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.824 -4.096 -3.306 -3.109 -3.025 -2.911 -2.646 -2.567 -2.501
0.0152 0.01508 7.60206 7.6812601089 2.6225664616    7.681  3.853  4.2771  3.531    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.861 -4.098 -3.294 -3.092 -3.006 -2.889 -2.619 -2.538 -2.470
0.0152 0.01508 7.60206 7.6821613312 2.6225681305    7.682  3.869  4.2857  3.549    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.902 -4.107 -3.288 -3.084 -2.995 -2.875 -2.599 -2.516 -2.447
0.0152 0.01508 7.60206 7.6822690964 2.6225683689    7.682  3.870  4.2866  3.551    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.906 -4.107 -3.287 -3.082 -2.993 -2.874 -2.597 -2.514 -2.444
0.0152 0.01508 7.60206 7.6826572418 2.6225690842    7.682  3.849  4.2796  3.545    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.852 -4.079 -3.270 -3.068 -2.981 -2.863 -2.591 -2.509 -2.441
0.0152 0.01508 7.60206 7.6829609871 2.6225695610    7.682  3.831  4.2715  3.531    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.807 -4.064 -3.269 -3.070 -2.985 -2.871 -2.603 -2.524 -2.457
0.0152 0.01508 7.60206 7.6832170486 2.6225700378    7.683  3.819  4.2618  3.504    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.777 -4.070 -3.291 -3.096 -3.014 -2.902 -2.641 -2.563 -2.498
0.0152 0.01508 7.60206 7.6835107803 2.6225707531    7.683  3.814  4.2495  3.460    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.764 -4.106 -3.346 -3.156 -3.077 -2.970 -2.716 -2.641 -2.579
0.0152 0.01508 7.60206 7.6837878227 2.6225712299    7.683  3.819  4.2374  3.407    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.776 -4.167 -3.425 -3.240 -3.164 -3.061 -2.815 -2.743 -2.682
0.0152 0.01508 7.60206 7.6840600967 2.6225717068    7.684  3.827  4.2254  3.350    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.797 -4.234 -3.511 -3.331 -3.259 -3.160 -2.921 -2.852 -2.793
0.0152 0.01508 7.60206 7.6843290329 2.6225721836    7.684  3.836  4.2135  3.294    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.819 -4.303 -3.598 -3.423 -3.355 -3.260 -3.029 -2.962 -2.905
0.0152 0.01508 7.60206 7.6845955849 2.6225726604    7.684  3.843  4.2016  3.239    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.838 -4.368 -3.682 -3.513 -3.448 -3.357 -3.134 -3.070 -3.015
0.0152 0.01508 7.60206 7.6848583221 2.6225733757    7.684  3.850  4.1897  3.185    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.854 -4.428 -3.762 -3.598 -3.537 -3.450 -3.235 -3.174 -3.121
0.0152 0.01508 7.60206 7.6851167679 2.6225738525    7.685  3.854  4.1777  3.132    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.866 -4.483 -3.838 -3.679 -3.622 -3.540 -3.332 -3.274 -3.223
0.0152 0.01508 7.60206 7.6853680611 2.6225743294    7.685  3.858  4.1658  3.081    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.874 -4.534 -3.910 -3.757 -3.703 -3.625 -3.426 -3.370 -3.321
0.0152 0.01508 7.60206 7.6856131554 2.6225748062    7.685  3.860  4.1539  3.031    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.880 -4.582 -3.980 -3.832 -3.781 -3.708 -3.517 -3.465 -3.418
0.0152 0.01508 7.60206 7.6858491898 2.6225752831    7.685  3.862  4.1420  2.982    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.884 -4.625 -4.046 -3.904 -3.856 -3.787 -3.605 -3.556 -3.511
0.0152 0.01508 7.60206 7.6861343384 2.6225757599    7.686  3.862  4.1270  2.921    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.886 -4.675 -4.125 -3.990 -3.947 -3.884 -3.713 -3.668 -3.625
0.0152 0.01508 7.60206 7.6863512993 2.6225762367    7.686  3.862  4.1151  2.874    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.885 -4.712 -4.185 -4.056 -4.017 -3.959 -3.797 -3.754 -3.714
