560.0	1.799	8.943E+16
561.0	1.866	8.996E+16
562.0	1.820	9.047E+16
563.0	1.858	9.100E+16
564.0	1.845	9.152E+16
565.0	1.836	9.204E+16
566.0	1.778	9.255E+16
567.0	1.854	9.308E+16
568.0	1.858	9.361E+16
569.0	1.834	9.413E+16
570.0	1.821	9.466E+16
571.0	1.783	9.517E+16
572.0	1.858	9.570E+16
573.0	1.878	9.624E+16
574.0	1.866	9.678E+16
575.0	1.834	9.731E+16
576.0	1.826	9.784E+16
577.0	1.848	9.838E+16
578.0	1.810	9.890E+16
579.0	1.819	9.943E+16
580.0	1.829	9.997E+16
581.0	1.833	1.005E+17
582.0	1.849	1.010E+17
583.0	1.858	1.016E+17
584.0	1.850	1.021E+17
585.0	1.835	1.027E+17
586.0	1.803	1.032E+17
587.0	1.831	1.037E+17
588.0	1.798	1.043E+17
589.0	1.658	1.048E+17
590.0	1.719	1.053E+17
591.0	1.796	1.058E+17
592.0	1.793	1.063E+17
593.0	1.790	1.069E+17
594.0	1.789	1.074E+17
595.0	1.784	1.079E+17
596.0	1.799	1.085E+17
597.0	1.804	1.090E+17
598.0	1.774	1.096E+17
599.0	1.763	1.101E+17
600.0	1.765	1.106E+17
601.0	1.741	1.112E+17
602.0	1.726	1.117E+17
603.0	1.750	1.122E+17
604.0	1.775	1.127E+17
605.0	1.770	1.133E+17
606.0	1.761	1.138E+17
607.0	1.759	1.144E+17
608.0	1.749	1.149E+17
609.0	1.731	1.154E+17
610.0	1.720	1.160E+17
611.0	1.715	1.165E+17
612.0	1.733	1.170E+17
613.0	1.708	1.175E+17
614.0	1.673	1.181E+17
615.0	1.698	1.186E+17
616.0	1.664	1.191E+17
617.0	1.650	1.196E+17
618.0	1.694	1.201E+17
619.0	1.709	1.207E+17
620.0	1.711	1.212E+17
621.0	1.714	1.217E+17
622.0	1.685	1.223E+17
623.0	1.679	1.228E+17
624.0	1.668	1.233E+17
625.0	1.644	1.238E+17
626.0	1.646	1.244E+17
627.0	1.684	1.249E+17
628.0	1.690	1.254E+17
629.0	1.688	1.259E+17
630.0	1.671	1.265E+17
631.0	1.653	1.270E+17
632.0	1.609	1.275E+17
633.0	1.656	1.280E+17
634.0	1.645	1.286E+17
635.0	1.644	1.291E+17
636.0	1.621	1.296E+17
637.0	1.655	1.301E+17
638.0	1.666	1.307E+17
639.0	1.648	1.312E+17
640.0	1.615	1.317E+17
641.0	1.610	1.322E+17
642.0	1.613	1.328E+17
643.0	1.625	1.333E+17
644.0	1.615	1.338E+17
645.0	1.623	1.343E+17
646.0	1.598	1.349E+17
647.0	1.606	1.354E+17
648.0	1.595	1.359E+17
649.0	1.554	1.364E+17
650.0	1.543	1.369E+17
651.0	1.598	1.374E+17
652.0	1.594	1.380E+17
653.0	1.596	1.385E+17
654.0	1.575	1.390E+17
655.0	1.503	1.395E+17
656.0	1.353	1.399E+17
657.0	1.393	1.404E+17
658.0	1.520	1.409E+17
659.0	1.543	1.414E+17
660.0	1.559	1.419E+17
661.0	1.569	1.425E+17
662.0	1.569	1.430E+17
663.0	1.560	1.435E+17
664.0	1.554	1.440E+17
665.0	1.566	1.445E+17
666.0	1.559	1.451E+17
667.0	1.541	1.456E+17
668.0	1.535	1.461E+17
669.0	1.553	1.466E+17
670.0	1.534	1.471E+17
671.0	1.528	1.477E+17
672.0	1.514	1.482E+17
673.0	1.518	1.487E+17
674.0	1.510	1.492E+17
675.0	1.504	1.497E+17
676.0	1.515	1.502E+17
677.0	1.504	1.507E+17
678.0	1.506	1.512E+17
679.0	1.493	1.518E+17
680.0	1.490	1.523E+17
681.0	1.490	1.528E+17
682.0	1.489	1.533E+17
683.0	1.480	1.538E+17
684.0	1.471	1.543E+17
685.0	1.465	1.548E+17
686.0	1.440	1.553E+17
687.0	1.466	1.558E+17
688.0	1.479	1.563E+17
689.0	1.480	1.568E+17
690.0	1.479	1.573E+17
691.0	1.469	1.579E+17
692.0	1.454	1.584E+17
693.0	1.459	1.589E+17
694.0	1.458	1.594E+17
695.0	1.443	1.599E+17
696.0	1.440	1.604E+17
697.0	1.438	1.609E+17
698.0	1.424	1.614E+17
699.0	1.428	1.619E+17
700.0	1.420	1.624E+17
701.0	1.410	1.629E+17
702.0	1.403	1.634E+17
703.0	1.410	1.639E+17
704.0	1.420	1.644E+17
705.0	1.426	1.649E+17
706.0	1.411	1.654E+17
707.0	1.401	1.659E+17
708.0	1.399	1.664E+17
709.0	1.393	1.669E+17
710.0	1.399	1.674E+17
711.0	1.398	1.679E+17
712.0	1.381	1.684E+17
713.0	1.373	1.689E+17
714.0	1.375	1.694E+17
715.0	1.356	1.699E+17
716.0	1.368	1.704E+17
717.0	1.369	1.708E+17
718.0	1.354	1.713E+17
719.0	1.314	1.718E+17
720.0	1.344	1.723E+17
721.0	1.351	1.728E+17
722.0	1.358	1.733E+17
723.0	1.353	1.738E+17
724.0	1.358	1.743E+17
725.0	1.350	1.748E+17
726.0	1.341	1.752E+17
727.0	1.340	1.757E+17
728.0	1.333	1.762E+17
729.0	1.295	1.767E+17
730.0	1.329	1.772E+17
731.0	1.316	1.777E+17
732.0	1.325	1.782E+17
733.0	1.316	1.786E+17
734.0	1.335	1.791E+17
735.0	1.329	1.796E+17
736.0	1.313	1.801E+17
737.0	1.309	1.806E+17
738.0	1.296	1.811E+17
739.0	1.268	1.816E+17
740.0	1.276	1.820E+17
741.0	1.270	1.825E+17
742.0	1.265	1.830E+17
743.0	1.288	1.835E+17
744.0	1.298	1.839E+17
745.0	1.291	1.844E+17
746.0	1.290	1.849E+17
747.0	1.289	1.854E+17
748.0	1.281	1.859E+17
749.0	1.279	1.864E+17
750.0	1.271	1.868E+17
751.0	1.270	1.873E+17
752.0	1.270	1.878E+17
753.0	1.271	1.883E+17
754.0	1.279	1.888E+17
755.0	1.278	1.893E+17
756.0	1.263	1.897E+17
757.0	1.261	1.902E+17
758.0	1.266	1.907E+17
759.0	1.254	1.912E+17
760.0	1.258	1.917E+17
761.0	1.251	1.921E+17
762.0	1.250	1.926E+17
763.0	1.251	1.931E+17
764.0	1.258	1.936E+17
765.0	1.245	1.941E+17
766.0	1.208	1.945E+17
767.0	1.211	1.950E+17
768.0	1.225	1.955E+17
769.0	1.213	1.959E+17
770.0	1.210	1.964E+17
771.0	1.210	1.969E+17
772.0	1.210	1.973E+17
773.0	1.210	1.978E+17
774.0	1.210	1.983E+17
775.0	1.210	1.988E+17
776.0	1.209	1.992E+17
777.0	1.201	1.997E+17
778.0	1.201	2.002E+17
779.0	1.206	2.006E+17
780.0	1.193	2.011E+17
781.0	1.191	2.016E+17
782.0	1.198	2.020E+17
783.0	1.190	2.025E+17
784.0	1.183	2.030E+17
785.0	1.189	2.034E+17
786.0	1.190	2.039E+17
787.0	1.189	2.044E+17
788.0	1.181	2.049E+17
789.0	1.179	2.053E+17
790.0	1.170	2.058E+17
791.0	1.160	2.063E+17
792.0	1.150	2.067E+17
793.0	1.140	2.072E+17
794.0	1.131	2.076E+17
795.0	1.131	2.081E+17
796.0	1.141	2.085E+17
797.0	1.156	2.090E+17
798.0	1.150	2.095E+17
799.0	1.139	2.099E+17
800.0	1.125	2.104E+17
801.0	1.138	2.108E+17
802.0	1.138	2.113E+17
803.0	1.124	2.117E+17
804.0	1.125	2.122E+17
805.0	1.108	2.126E+17
806.0	1.125	2.131E+17
807.0	1.121	2.135E+17
808.0	1.118	2.140E+17
809.0	1.104	2.145E+17
810.0	1.109	2.149E+17
811.0	1.111	2.154E+17
812.0	1.119	2.158E+17
813.0	1.120	2.163E+17
814.0	1.119	2.167E+17
815.0	1.111	2.172E+17
816.0	1.110	2.176E+17
817.0	1.108	2.181E+17
818.0	1.090	2.185E+17
819.0	1.073	2.190E+17
820.0	1.071	2.194E+17
821.0	1.076	2.199E+17
822.0	1.065	2.203E+17
823.0	1.076	2.208E+17
824.0	1.071	2.212E+17
825.0	1.071	2.217E+17
826.0	1.079	2.221E+17
827.0	1.079	2.225E+17
828.0	1.070	2.230E+17
829.0	1.061	2.234E+17
830.0	1.060	2.239E+17
831.0	1.060	2.243E+17
832.0	1.056	2.248E+17
833.0	1.036	2.252E+17
834.0	1.048	2.256E+17
835.0	1.051	2.261E+17
836.0	1.058	2.265E+17
837.0	1.051	2.270E+17
838.0	1.049	2.274E+17
839.0	1.043	2.278E+17
840.0	1.049	2.283E+17
841.0	1.048	2.287E+17
842.0	1.033	2.292E+17
843.0	1.028	2.296E+17
844.0	1.016	2.300E+17
845.0	1.036	2.305E+17
846.0	1.036	2.309E+17
847.0	1.014	2.314E+17
848.0	1.010	2.318E+17
849.0	0.9975	2.322E+17
850.0	0.9335	2.326E+17
851.0	0.9860	2.330E+17
852.0	0.9899	2.335E+17
853.0	0.9681	2.339E+17
854.0	0.8903	2.343E+17
855.0	0.9276	2.347E+17
856.0	0.9846	2.351E+17
857.0	1.008	2.355E+17
858.0	1.010	2.359E+17
859.0	1.009	2.364E+17
860.0	1.001	2.368E+17
861.0	1.001	2.372E+17
862.0	1.009	2.377E+17
863.0	1.008	2.381E+17
864.0	0.9905	2.386E+17
865.0	0.9615	2.390E+17
866.0	0.8809	2.394E+17
867.0	0.9221	2.398E+17
868.0	0.9623	2.402E+17
869.0	0.9625	2.406E+17
870.0	0.9730	2.410E+17
871.0	0.9664	2.414E+17
872.0	0.9731	2.419E+17
873.0	0.9651	2.423E+17
874.0	0.9495	2.427E+17
875.0	0.9409	2.431E+17
876.0	0.9591	2.436E+17
877.0	0.9643	2.440E+17
878.0	0.9604	2.444E+17
879.0	0.9484	2.448E+17
880.0	0.9450	2.452E+17
881.0	0.9266	2.457E+17
882.0	0.9404	2.461E+17
883.0	0.9403	2.465E+17
884.0	0.9448	2.469E+17
885.0	0.9500	2.473E+17
886.0	0.9293	2.477E+17
887.0	0.9256	2.482E+17
888.0	0.9391	2.486E+17
889.0	0.9434	2.490E+17
890.0	0.9419	2.494E+17
891.0	0.9386	2.498E+17
892.0	0.9319	2.503E+17
893.0	0.9206	2.507E+17
894.0	0.9235	2.511E+17
895.0	0.9268	2.515E+17
896.0	0.9321	2.519E+17
897.0	0.9275	2.523E+17
898.0	0.9231	2.528E+17
899.0	0.9153	2.532E+17
900.0	0.9120	2.536E+17
901.0	0.8974	2.540E+17
902.0	0.8853	2.544E+17
903.0	0.9163	2.548E+17
904.0	0.9208	2.552E+17
905.0	0.9171	2.557E+17
906.0	0.9101	2.561E+17
907.0	0.9124	2.565E+17
908.0	0.9009	2.569E+17
909.0	0.8890	2.573E+17
910.0	0.8941	2.577E+17
911.0	0.8959	2.581E+17
912.0	0.8921	2.585E+17
913.0	0.8985	2.589E+17
914.0	0.8970	2.594E+17
915.0	0.8901	2.598E+17
916.0	0.8934	2.602E+17
917.0	0.8896	2.606E+17
918.0	0.8886	2.610E+17
919.0	0.8906	2.614E+17
920.0	0.8840	2.618E+17
921.0	0.8710	2.622E+17
922.0	0.8601	2.626E+17
923.0	0.8414	2.630E+17
924.0	0.8661	2.634E+17
925.0	0.8715	2.638E+17
926.0	0.8538	2.642E+17
927.0	0.8731	2.646E+17
928.0	0.8718	2.650E+17
929.0	0.8700	2.654E+17
930.0	0.8694	2.658E+17
